site,year,month,micro,TAD,janzenDscore,TAD_elevCorr,janzenDscore_elevCorr,macro,foliage,flora,snow_source_flag,height_notes,snowdepth,latitude,veg_structure,foliage_cover,height,elevation_change,snow_presence
NH_nonforest,1986,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1986,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1986,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1986,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1986,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1986,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1986,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1986,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1987,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1987,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1987,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1987,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1987,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1987,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1987,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1987,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1987,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1987,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1987,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1987,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1988,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1988,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1988,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1988,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1988,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1988,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1988,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1988,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1988,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1988,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1988,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1988,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1989,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1989,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1989,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1989,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1989,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1989,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1989,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1989,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1989,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1989,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1989,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1989,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1990,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1990,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1990,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1990,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1990,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1990,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1990,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1990,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1990,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1990,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1990,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1990,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1991,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1991,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1991,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1991,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1991,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1991,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1991,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1991,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1991,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1991,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1991,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1991,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1992,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1992,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1992,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1992,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1992,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1992,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1992,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1992,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1992,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1992,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1992,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1992,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1993,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1993,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1993,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1993,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1993,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1993,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1993,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1993,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1993,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1993,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1993,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1993,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1994,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1994,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1994,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1994,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1994,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1994,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1994,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1994,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1994,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1994,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1994,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1994,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1995,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1995,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1995,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1995,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1995,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1995,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1995,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1995,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1995,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1995,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1995,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1995,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1996,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1996,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1996,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1996,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1996,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1996,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1996,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1996,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1996,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1996,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1996,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1996,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1997,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1997,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1997,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1997,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1997,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1997,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1997,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1997,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1997,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1997,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1997,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1997,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1998,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1998,2,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1998,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1998,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1998,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1998,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1998,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1998,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1998,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1998,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,1998,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,1998,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,2013,3,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,2013,4,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,14.296666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,2013,5,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2013,6,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2013,7,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2013,8,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2013,9,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2013,10,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,0.6245161290322581,43.94127,1410.6751881805367,0,1.524,639,no snow
NH_nonforest,2013,11,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,7.618666666666667,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,2013,12,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
NH_nonforest,2014,1,surface,NA,NA,NA,NA,meadow near forest,leaf-off,NA,measured_daily,from metadata,45.7,43.94127,1410.6751881805367,0,1.524,639,snow
