"","julian","mean","max","min","elevation","micro"
"1438",28,7.23542710344828,14.354,-1.5706,"low","air"
"1439",29,8.2402625,13.3717,2.5725,"low","air"
"1440",30,9.50442835205993,15.578,-1.2592,"low","air"
"1441",31,8.95345042145594,16.5146,0.52624,"low","air"
"1442",32,8.49322830188679,16.3214,1.3282,"low","air"
"1443",33,10.1069442708333,16.7914,5.4301,"low","air"
"1444",34,8.91550383561644,16.305,-0.23572,"low","air"
"1445",35,7.59054255868545,17.9908,-1.1182,"low","air"
"1446",36,7.40369114545455,21.5844,-1.6654,"low","air"
"1447",37,8.57272079545455,20.616,0.28529,"low","air"
"1448",38,7.93836193055556,18.6035,0.054744,"low","air"
"1449",39,8.13628735632184,17.4191,1.9473,"low","air"
"1450",40,8.32906172916667,17.6944,-2.1025,"low","air"
"1451",41,9.68414157916667,21.2015,-2.7509,"low","air"
"1452",42,8.99462863333333,19.7711,-2.4629,"low","air"
"1453",43,8.97528758333333,21.7727,-2.1983,"low","air"
"1454",44,9.71891945833333,18.9224,0.36265,"low","air"
"1455",45,10.4942312,21.2159,2.215,"low","air"
"1456",46,10.3849432434457,19.153,-1.8195,"low","air"
"1457",47,12.1021022605364,18.6781,0.06033,"low","air"
"1458",48,13.50570625,21.1119,6.5495,"low","air"
"1459",49,10.93719125,19.6943,1.7487,"low","air"
"1460",50,8.73891273584906,17.853,3.8048,"low","air"
"1461",51,7.0750232,16.1092,-0.41839,"low","air"
"1462",52,6.489815455875,14.8418,-3.356,"low","air"
"1463",53,7.85793004694836,13.0797,2.6518,"low","air"
"1464",54,6.98420397260274,13.3472,-1.4588,"low","air"
"1465",55,6.473099,17.2485,-3.2515,"low","air"
"1466",56,7.81919005416667,18.2587,-3.56,"low","air"
"1467",57,8.67639805243446,18.461,-1.4006,"low","air"
"1468",58,7.30046301736111,18.7789,-1.5243,"low","air"
"1469",59,6.38155620138889,17.195,-0.16991,"low","air"
"1470",60,6.27515944017094,14.364,-1.4038,"low","air"
"1471",61,6.52197666666667,17.2137,0.52584,"low","air"
"1472",62,8.4535929,18.6272,0.033466,"low","air"
"1473",63,9.21916804225352,18.3596,-0.2297,"low","air"
"1474",64,9.3468698630137,16.5728,1.8548,"low","air"
"1475",65,9.70390248314607,18.6191,-1.1866,"low","air"
"1476",66,9.24811398467433,18.4256,-4.7615,"low","air"
"1477",67,7.89887587916667,17.8783,-0.81259,"low","air"
"1478",68,7.50422150704225,17.2522,-1.6376,"low","air"
"1479",69,9.7529085890411,17.833,-0.61126,"low","air"
"1480",70,11.2958928689139,20.1331,-0.66425,"low","air"
"1481",71,11.4903159722222,19.5656,6.1723,"low","air"
"1482",72,11.074296875,19.8384,1.7086,"low","air"
"1483",73,10.9974728472222,22.9684,0.44188,"low","air"
"1484",74,12.870778125,23.1477,3.7794,"low","air"
"1485",75,13.4414461805556,22.6718,4.7502,"low","air"
"1486",76,12.9322913194444,21.6086,2.8555,"low","air"
"1487",77,12.3087471264368,20.9272,4.7424,"low","air"
"1488",78,11.0657310921348,19.1963,-0.0072804,"low","air"
"1489",79,11.5676652873563,18.8911,-2.3924,"low","air"
"1490",80,11.6516066146067,19.1983,-4.912,"low","air"
"1491",81,10.8244415210728,18.4729,-0.56289,"low","air"
"1492",82,10.3988658333333,16.4165,4.2235,"low","air"
"1493",83,8.45978239700375,16.3495,1.0437,"low","air"
"1494",84,8.76521992337165,20.0181,2.5457,"low","air"
"1495",85,10.4376720833333,19.8754,5.3232,"low","air"
"1496",86,9.46488576779026,21.0177,1.7994,"low","air"
"1497",87,9.88272267521367,23.1363,-0.02187,"low","air"
"1498",88,10.5147394308943,23.1742,3.5046,"low","air"
"1499",89,10.7334170138889,20.6803,4.2582,"low","air"
"1500",90,9.66582121527778,22.3543,-1.2772,"low","air"
"1501",91,8.79313496527778,22.1733,0.96197,"low","air"
"1502",92,7.73461524652778,17.1861,-1.1257,"low","air"
"1503",93,7.69827916858238,17.2829,-0.56408,"low","air"
"1504",94,10.0606883895131,19.7492,1.0919,"low","air"
"1505",95,11.3920038194444,19.5054,3.404,"low","air"
"1506",96,10.5071173611111,20.2189,2.1351,"low","air"
"1507",97,10.1066490421456,19.9059,2.0212,"low","air"
"1508",98,10.801618875,22.7888,-1.3824,"low","air"
"1509",99,10.5342305625,23.0105,-1.0612,"low","air"
"1510",100,10.895185488806,21.7303,-0.35999,"low","air"
"1511",101,11.216596875,21.6283,3.3041,"low","air"
"1512",102,12.1700798611111,21.5359,6.5968,"low","air"
"1513",103,11.4535934722222,21.0298,0.2646,"low","air"
"1514",104,11.8093842911877,21.5647,1.9143,"low","air"
"1515",105,10.7002540306276,21.3285,-0.17176,"low","air"
"1516",106,9.86257178506224,21.1149,-0.21805,"low","air"
"1517",107,9.73713258426966,20.7462,0.18636,"low","air"
"1518",108,10.6812178576389,20.7443,-0.49034,"low","air"
"1519",109,13.210075,21.3807,4.4458,"low","air"
"1520",110,14.5874520833333,22.6132,8.1566,"low","air"
"1521",111,15.0629996268657,22.7554,6.2839,"low","air"
"1522",112,15.1806447916667,24.3906,7.7504,"low","air"
"1523",113,15.2963107638889,25.0142,6.9563,"low","air"
"1524",114,14.0844409722222,27.8255,3.8159,"low","air"
"1525",115,12.3826184027778,26.8582,2.1724,"low","air"
"1526",116,10.699409375,21.3082,2.3002,"low","air"
"1527",117,8.96358896527778,20.1606,-0.011933,"low","air"
"1528",118,10.8115847222222,23.1528,2.6714,"low","air"
"1529",119,12.405109375,23.8868,4.9346,"low","air"
"1530",120,13.1293579861111,24.2256,3.4272,"low","air"
"1531",121,15.5396454861111,24.2589,5.6267,"low","air"
"1532",122,16.9138628472222,23.6637,8.0421,"low","air"
"1533",123,17.3199420138889,24.5871,8.7614,"low","air"
"1534",124,17.1812642361111,26.6664,9.5465,"low","air"
"1535",125,17.3093371527778,27.5858,9.73,"low","air"
"1536",126,15.5050145833333,27.0309,7.5391,"low","air"
"1537",127,10.6274319444444,20.3302,3.3412,"low","air"
"1538",128,8.55865807692308,18.5036,3.4733,"low","air"
"1539",129,9.68012350746269,20.4414,1.7661,"low","air"
"1540",130,12.4905173611111,22.8265,4.9572,"low","air"
"1541",131,14.4771416666667,25.2546,8.1455,"low","air"
"1542",132,16.0408076388889,26.6767,5.9667,"low","air"
"1543",133,16.0349954861111,27.7168,6.409,"low","air"
"1544",134,17.3874330769231,27.9899,5.2384,"low","air"
"1545",135,17.4518682835821,28.1549,5.3111,"low","air"
"1546",136,14.8569163194444,27.8479,4.5308,"low","air"
"1547",137,14.4406496153846,28.1102,5.1468,"low","air"
"1548",138,14.6426317164179,26.8686,6.4609,"low","air"
"1549",139,14.5152229166667,24.0477,7.2317,"low","air"
"1550",140,14.6533086805556,23.9199,6.9908,"low","air"
"1551",141,15.5301958333333,24.4215,5.5177,"low","air"
"1552",142,15.1850746527778,25.7968,6.7118,"low","air"
"1553",143,14.3344430555556,27.9923,4.8215,"low","air"
"1554",144,14.7968544061303,29.1117,4.6042,"low","air"
"1555",145,15.9622063670412,29.1676,7.2556,"low","air"
"1556",146,15.58855,25.6188,8.8109,"low","air"
"1557",147,14.1026020833333,27.3703,4.094,"low","air"
"1558",148,13.6831763888889,27.5819,1.1392,"low","air"
"1559",149,15.8649329861111,26.8585,5.6363,"low","air"
"1560",150,17.4671954861111,25.9255,9.0639,"low","air"
"1561",151,18.7687378472222,27.6972,11.7842,"low","air"
"1562",152,19.0377197916667,28.1376,11.3794,"low","air"
"1563",153,19.3457385416667,28.5862,10.3595,"low","air"
"1564",154,21.1670652777778,29.1008,12.6855,"low","air"
"1565",155,21.4450256944444,29.1212,13.2493,"low","air"
"1566",156,20.8360597222222,29.1787,12.9655,"low","air"
"1567",157,20.6772864111498,30.2937,11.4566,"low","air"
"1568",158,19.6488454861111,30.1288,4.6637,"low","air"
"1569",159,20.4821090277778,31.4228,6.525,"low","air"
"1570",160,22.3710149305556,34.1934,10.951,"low","air"
"1571",161,22.9249826388889,33.5781,13.6089,"low","air"
"1572",162,19.6624215277778,32.6364,10.8771,"low","air"
"1573",163,17.8445430555556,29.8022,6.5923,"low","air"
"1574",164,18.6797652777778,26.8599,3.3216,"low","air"
"1575",165,19.1469211805556,30.8845,7.7412,"low","air"
"1576",166,19.9806809027778,30.7446,12.6936,"low","air"
"1577",167,20.4282378472222,30.3453,14.2803,"low","air"
"1578",168,19.9912725694444,28.7643,12.0345,"low","air"
"1579",169,19.9279732638889,29.6908,8.7471,"low","air"
"1580",170,21.1984746527778,32.2787,10.9635,"low","air"
"1581",171,21.8630697916667,33.1738,10.4014,"low","air"
"1582",172,22.3538427083333,33.3381,11.048,"low","air"
"1583",173,23.3141756944444,32.3529,13.0292,"low","air"
"1584",174,23.4508,32.6037,14.9509,"low","air"
"1585",175,22.8308829861111,32.717,14.2173,"low","air"
"1586",176,21.6380465277778,32.7377,12.3787,"low","air"
"1587",177,21.8449878472222,32.4678,12.1145,"low","air"
"1588",178,21.97365625,33.4117,11.7464,"low","air"
"1589",179,21.949715625,32.9273,11.0116,"low","air"
"1590",180,22.8636354166667,32.1968,12.1242,"low","air"
"1591",181,24.3270954861111,32.5851,15.2979,"low","air"
"1592",182,25.5395763888889,34.4144,16.4104,"low","air"
"1593",183,25.6636072916667,34.3779,15.7307,"low","air"
"1594",184,24.9788847222222,33.9374,15.5022,"low","air"
"1595",185,24.7302083333333,32.6974,16.3646,"low","air"
"1596",186,25.3560326388889,32.8595,17.3423,"low","air"
"1597",187,25.4490548611111,32.7387,17.4643,"low","air"
"1598",188,24.6495565972222,31.468,17.4372,"low","air"
"1599",189,24.1169385416667,31.8845,17.5595,"low","air"
"1600",190,24.4319920138889,32.9661,17.2294,"low","air"
"1601",191,24.1096677083333,32.4513,11.8844,"low","air"
"1602",192,23.5883520833333,32.0096,12.2156,"low","air"
"1603",193,23.2332489583333,31.0588,14.2928,"low","air"
"1604",194,22.9518097222222,32.4418,13.9251,"low","air"
"1605",195,24.0217545138889,32.422,15.9903,"low","air"
"1606",196,24.9685020833333,32.5328,17.6896,"low","air"
"1607",197,24.7045979166667,31.7142,17.87,"low","air"
"1608",198,24.3100743055556,30.8602,17.7828,"low","air"
"1609",199,23.94030625,32.3883,17.489,"low","air"
"1610",200,23.09003125,32.363,13.2607,"low","air"
"1611",201,22.5172486111111,31.2248,13.1911,"low","air"
"1612",202,22.9896,31.6985,17.4333,"low","air"
"1613",203,23.2987763888889,31.668,17.8795,"low","air"
"1614",204,23.8728819444444,31.3792,18.7936,"low","air"
"1615",205,24.0279895833333,31.733,17.8317,"low","air"
"1616",206,24.1457090277778,31.5637,17.1694,"low","air"
"1617",207,24.2567315972222,31.822,17.7063,"low","air"
"1618",208,24.7355152777778,31.8982,17.4462,"low","air"
"1619",209,24.9902076388889,32.4744,16.8673,"low","air"
"1620",210,25.2403475694444,33.2604,16.8763,"low","air"
"1621",211,25.4569638888889,33.2725,16.2736,"low","air"
"1622",212,25.7177694444444,33.9296,16.9455,"low","air"
"1623",213,26.1215010416667,33.8733,18.0942,"low","air"
"1624",214,25.9643868055556,32.9396,17.7564,"low","air"
"1625",215,25.6808833333333,32.7799,16.124,"low","air"
"1626",216,24.9392024305556,31.107,16.8317,"low","air"
"1627",217,23.689959375,30.8904,17.9668,"low","air"
"1628",218,23.3711368055556,29.5605,17.3296,"low","air"
"1629",219,23.3393472027972,29.8068,18.1135,"low","air"
"1630",220,22.7235003472222,30.0194,16.3162,"low","air"
"1631",221,22.6379055555556,30.0098,14.4457,"low","air"
"1632",222,23.2504107638889,31.0038,14.5184,"low","air"
"1633",223,23.6618621527778,32.5282,15.7172,"low","air"
"1634",224,23.6989295138889,33.9546,16.0526,"low","air"
"1635",225,24.1845423611111,34.6827,16.7854,"low","air"
"1636",226,24.8199524305556,34.2592,18.4081,"low","air"
"1637",227,24.7773864583333,33.3337,18.6459,"low","air"
"1638",228,24.8170378472222,33.0682,15.7945,"low","air"
"1639",229,24.805121875,32.6237,15.4785,"low","air"
"1640",230,25.3267329861111,33.11,18.2879,"low","air"
"1641",231,25.4890565972222,33.0724,20.0076,"low","air"
"1642",232,25.4180284722222,33.3869,18.5424,"low","air"
"1643",233,24.2026881944444,31.7901,16.1123,"low","air"
"1644",234,23.9493440972222,30.4622,16.9184,"low","air"
"1645",235,24.00461875,30.0823,18.3418,"low","air"
"1646",236,23.3828375,29.2513,16.9585,"low","air"
"1647",237,22.9232951388889,28.9863,16.773,"low","air"
"1648",238,23.2922951388889,31.0229,16.4741,"low","air"
"1649",239,23.6964888888889,33.406,14.7775,"low","air"
"1650",240,23.7921684027778,32.9359,17.0909,"low","air"
"1651",241,24.341621875,35.6515,16.5543,"low","air"
"1652",242,24.896325,34.9386,17.4441,"low","air"
"1653",243,24.6521347222222,33.7064,18.5463,"low","air"
"1654",244,24.0184666666667,31.354,16.1387,"low","air"
"1655",245,23.7956677083333,31.9062,16.6051,"low","air"
"1656",246,23.4525677083333,35.3876,15.6194,"low","air"
"1657",247,22.8946107638889,34.5935,15.1343,"low","air"
"1658",248,22.1450822916667,30.8325,13.9126,"low","air"
"1659",249,21.4414798611111,29.6364,12.504,"low","air"
"1660",250,21.51156875,29.8044,11.1351,"low","air"
"1661",251,22.2970149305556,30.6964,14.4475,"low","air"
"1662",252,22.9385864583333,30.6837,16.7437,"low","air"
"1663",253,23.2524743055556,32.6606,16.0004,"low","air"
"1664",254,23.8149572916667,32.2373,17.5813,"low","air"
"1665",255,24.3770746527778,30.1626,18.9534,"low","air"
"1666",256,23.6248229166667,31.0201,16.35,"low","air"
"1667",257,22.6385579861111,31.2313,17.1846,"low","air"
"1668",258,20.7403295138889,31.0847,7.1424,"low","air"
"1669",259,20.0736944444444,31.1418,7.7108,"low","air"
"1670",260,20.4436965277778,30.5242,11.6218,"low","air"
"1671",261,20.1948923611111,29.0542,10.1855,"low","air"
"1672",262,19.7345798611111,28.5519,12.1888,"low","air"
"1673",263,20.128578125,29.4949,13.5846,"low","air"
"1674",264,21.5202732638889,31.524,11.1754,"low","air"
"1675",265,20.1965135416667,30.4519,7.6447,"low","air"
"1676",266,17.7887996527778,29.5552,4.9841,"low","air"
"1677",267,17.5058274305556,28.0095,7.025,"low","air"
"1678",268,18.2155670138889,30.3248,7.537,"low","air"
"1679",269,18.7920440972222,29.9754,8.8802,"low","air"
"1680",270,17.8369138888889,29.4722,5.7878,"low","air"
"1681",271,17.8578284722222,27.7143,6.695,"low","air"
"1682",272,18.8635496527778,27.9132,7.8391,"low","air"
"1683",273,19.3110746527778,27.8631,8.0034,"low","air"
"1684",274,19.1489607638889,26.9882,12.0287,"low","air"
"1685",275,18.2633038194444,28.4156,12.3042,"low","air"
"1686",276,17.5065197916667,31.1687,9.6871,"low","air"
"1687",277,16.72443125,30.5316,8.0151,"low","air"
"1688",278,15.5179253472222,29.6411,5.5261,"low","air"
"1689",279,15.9510288194444,28.0283,7.2426,"low","air"
"1690",280,16.632671875,28.315,7.1553,"low","air"
"1691",281,17.4011496527778,27.7192,8.6796,"low","air"
"1692",282,17.9116989583333,26.2829,11.6626,"low","air"
"1693",283,17.0617180555556,27.6807,5.0596,"low","air"
"1694",284,16.5365885416667,28.8041,3.5672,"low","air"
"1695",285,16.7721385416667,27.7791,7.5926,"low","air"
"1696",286,15.7712652777778,28.0814,7.7854,"low","air"
"1697",287,15.2654131944444,27.9982,6.7507,"low","air"
"1698",288,15.3335038194444,26.7268,5.9963,"low","air"
"1699",289,16.2588899305556,24.58,8.7788,"low","air"
"1700",290,16.4652395833333,24.2971,9.7334,"low","air"
"1701",291,15.9386145833333,24.4396,9.7509,"low","air"
"1702",292,15.4323219230769,23.8259,9.7107,"low","air"
"1703",293,16.0142089552239,27.0955,7.7372,"low","air"
"1704",294,14.5834114583333,25.4552,7.2499,"low","air"
"1705",295,14.0756951388889,23.6948,4.7529,"low","air"
"1706",296,15.2663347222222,24.2859,8.0715,"low","air"
"1707",297,16.1505142361111,24.8182,4.4957,"low","air"
"1708",298,17.8658107279694,26.9269,5.0038,"low","air"
"1709",299,16.8493524344569,26.0395,4.2137,"low","air"
"1710",300,14.9482992307692,25.1131,5.291,"low","air"
"1711",301,15.3931268656716,24.6964,6.6327,"low","air"
"1712",302,14.0398941319444,25.378,0.73238,"low","air"
"1713",303,13.3592376923077,23.9073,1.3892,"low","air"
"1714",304,13.86578875,23.9562,2.5378,"low","air"
"1715",305,13.1749309701493,21.815,5.1583,"low","air"
"1716",306,12.4504919230769,21.3969,1.6847,"low","air"
"1717",307,10.4558675373134,19.6514,2.1168,"low","air"
"1718",308,8.5958235042735,16.6787,2.0512,"low","air"
"1719",309,10.1596319634703,21.043,4.2594,"low","air"
"1720",310,11.4990355805243,20.8467,0.60461,"low","air"
"1721",311,12.7840659722222,23.1674,3.2684,"low","air"
"1722",312,13.9594225694444,24.2111,5.5332,"low","air"
"1723",313,14.2719942307692,22.9465,8.2655,"low","air"
"1724",314,13.3228555970149,22.293,2.9651,"low","air"
"1725",315,12.9427312393162,22.8249,0.56079,"low","air"
"1726",316,12.834839813242,22.2959,-0.49982,"low","air"
"1727",317,11.2343962791667,21.6161,-2.8373,"low","air"
"1728",318,11.4478397003745,20.1236,2.1138,"low","air"
"1729",319,11.8246412017167,18.8293,6.2482,"low","air"
"1730",320,11.2652546153846,20.2814,0.39652,"low","air"
"1731",321,10.5483528850575,19.2711,-0.26589,"low","air"
"1732",322,9.12251208333333,16.033,5.2064,"low","air"
"1733",323,8.7780320754717,16.6295,1.4338,"low","air"
"1734",324,10.2802943005181,16.0006,5.6394,"low","air"
"1735",325,10.4919918699187,16.7564,4.9026,"low","air"
"1736",326,12.2037927374302,19.4284,4.6053,"low","air"
"1737",327,12.2005765853659,24.2689,3.1401,"low","air"
"1738",328,11.913,22.7257,2.7656,"low","air"
"1739",329,11.4034477386935,19.3938,3.4675,"low","air"
"1740",330,9.62814298689139,24.0569,-0.81474,"low","air"
"1741",331,12.5131263675214,22.2962,-3.1653,"low","air"
"1742",332,10.1115610684932,21.0169,-1.2382,"low","air"
"1743",333,9.26179431603774,19.717,-0.072896,"low","air"
"1744",334,9.08284109863636,18.5878,-0.68441,"low","air"
"1745",335,8.34207991631799,14.3675,1.0113,"low","air"
"1746",336,8.39953858921162,14.6892,2.5757,"low","air"
"1747",337,9.35834906367041,18.2142,2.0891,"low","air"
"1748",338,8.29870822988506,16.0217,-0.38942,"low","air"
"1749",339,5.79319203243243,12.413,-2.1049,"low","air"
"1750",340,7.46552570442478,16.4174,-4.8989,"low","air"
"1751",341,7.67343517241379,15.6017,-4.5657,"low","air"
"1752",342,7.0505427875,15.5771,-3.167,"low","air"
"1753",343,5.56600805416667,16.7827,-6.9995,"low","air"
"1754",344,8.1991688172043,17.7016,-5.7417,"low","air"
"1755",345,9.37721864705882,18.2973,0.84767,"low","air"
"1756",346,10.4474310880829,16.7613,3.2545,"low","air"
"1757",347,10.9129219512195,17.5666,6.6049,"low","air"
"1758",348,9.02520528965517,18.054,0.012417,"low","air"
"1759",349,9.74383335344828,20.6056,-0.57756,"low","air"
"1760",350,9.41957691056911,20.2402,-2.3664,"low","air"
"1761",351,7.77671126744186,21.9216,-3.7561,"low","air"
"1762",352,5.84618682108434,20.81,-1.2763,"low","air"
"1763",353,7.87175378787879,19.2,2.1397,"low","air"
"1764",354,6.23940373239437,13.0899,-2.8604,"low","air"
"1765",355,5.36184226666667,12.4036,-0.092594,"low","air"
"1766",356,5.72840134146341,16.1691,-2.0586,"low","air"
"1767",357,7.5161575,15.4967,2.3844,"low","air"
"1768",358,7.76580371951219,15.22,0.55712,"low","air"
"1769",359,8.86270186915888,15.0024,2.7485,"low","air"
"1770",360,7.98755676470588,16.86,-0.48223,"low","air"
"1771",361,4.56933858333333,15.29,-5.5226,"low","air"
"1772",362,6.08944167743902,17.95,-2.6335,"low","air"
"1773",363,6.94352692481203,17.5709,-1.7007,"low","air"
"1774",364,7.56757715231788,19.1964,-2.7011,"low","air"
"1775",365,8.81942468292683,19.5752,-2.5283,"low","air"
"1776",1,-0.0339591711805555,11.9621,-6.3151,"mid","air"
"1777",2,0.885765482638889,14.0405,-6.4528,"mid","air"
"1778",3,2.49390513194444,13.1657,-5.3767,"mid","air"
"1779",4,3.90293299375,13.1117,-3.2631,"mid","air"
"1780",5,4.34555375694444,14.3909,-4.3543,"mid","air"
"1781",6,3.38991802430556,14.8307,-5.7071,"mid","air"
"1782",7,4.84934240972222,14.058,-6.2987,"mid","air"
"1783",8,4.27226264930556,11.9126,-7.2037,"mid","air"
"1784",9,3.2092840625,12.7139,-10.4142,"mid","air"
"1785",10,3.35747367708333,12.2552,-10.1907,"mid","air"
"1786",11,5.30308704861111,13.1658,-2.1865,"mid","air"
"1787",12,6.18630051388889,12.088,-3.3518,"mid","air"
"1788",13,5.15251538194444,10.2792,-3.8183,"mid","air"
"1789",14,5.66315660625,10.3429,-4.2773,"mid","air"
"1790",15,7.95542465277778,11.4038,1.4257,"mid","air"
"1791",16,7.56993472222222,12.2977,1.2288,"mid","air"
"1792",17,4.60973246527778,11.7851,-6.6684,"mid","air"
"1793",18,4.61878817708333,10.3055,-6.8819,"mid","air"
"1794",19,5.74992118055556,9.9662,-0.2624,"mid","air"
"1795",20,4.95393475,10.7151,-2.1402,"mid","air"
"1796",21,5.39588097569444,12.2758,-1.3663,"mid","air"
"1797",22,4.68269981944444,10.9118,-6.9547,"mid","air"
"1798",23,3.54619862152778,13.8497,-7.972,"mid","air"
"1799",24,2.80609899305556,16.4726,-8.2364,"mid","air"
"1800",25,2.69467522569444,11.8026,-7.2172,"mid","air"
"1801",26,2.80538856944444,8.2873,-7.3395,"mid","air"
"1802",27,3.61894976041667,10.244,-2.4132,"mid","air"
"1803",28,4.44478586805556,9.1804,-0.14496,"mid","air"
"1804",29,6.39925803819444,11.2559,-0.72267,"mid","air"
"1805",30,6.49188545138889,11.7841,-0.99735,"mid","air"
"1806",31,5.419775971875,15.8822,-1.9025,"mid","air"
"1807",32,6.34481694236111,15.7929,-0.24812,"mid","air"
"1808",33,5.95805965277778,14.6366,-7.2238,"mid","air"
"1809",34,3.48421612847222,14.5062,-8.2295,"mid","air"
"1810",35,1.52723489618056,13.2145,-8.8895,"mid","air"
"1811",36,2.68617017361111,12.2138,-8.1954,"mid","air"
"1812",37,3.09157895833333,12.5013,-4.79,"mid","air"
"1813",38,3.36057169965278,12.293,-5.559,"mid","air"
"1814",39,6.14076298611111,15.2867,-5.765,"mid","air"
"1815",40,6.48724673611111,13.0179,-7.9562,"mid","air"
"1816",41,5.40191086458333,14.4371,-4.5018,"mid","air"
"1817",42,4.04293454166667,14.2388,-9.3988,"mid","air"
"1818",43,4.29135840277778,12.0441,-10.3776,"mid","air"
"1819",44,5.67216543055556,12.428,-3.0483,"mid","air"
"1820",45,4.92386473819444,12.6981,-9.1487,"mid","air"
"1821",46,6.60780694444444,12.5988,-9.3454,"mid","air"
"1822",47,6.58821979166667,12.324,-6.9995,"mid","air"
"1823",48,7.72640267361111,13.1464,-3.4798,"mid","air"
"1824",49,7.05195520833333,14.9722,-5.1078,"mid","air"
"1825",50,3.43930815972222,14.8077,-4.8846,"mid","air"
"1826",51,2.12207041180556,12.4173,-6.4207,"mid","air"
"1827",52,2.45056619444444,11.4401,-7.7514,"mid","air"
"1828",53,5.53597194444444,14.3996,-5.6932,"mid","air"
"1829",54,4.08518267361111,12.4214,-5.01,"mid","air"
"1830",55,3.94390653402778,11.4704,-4.1096,"mid","air"
"1831",56,3.76919486111111,10.6776,-6.1791,"mid","air"
"1832",57,1.67773965972222,11.6679,-6.4854,"mid","air"
"1833",58,2.42513911458333,11.2589,-4.5445,"mid","air"
"1834",59,2.91669136111111,8.9798,-7.6984,"mid","air"
"1835",60,1.69435971875,11.0351,-9.6074,"mid","air"
"1836",61,4.04543597222222,11.0924,-4.8062,"mid","air"
"1837",62,4.30875437847222,13.1114,-4.4843,"mid","air"
"1838",63,5.93446322916667,14.3322,-5.537,"mid","air"
"1839",64,7.69406805555556,13.425,2.1799,"mid","air"
"1840",65,7.32916795486111,13.4292,-0.038545,"mid","air"
"1841",66,7.80429233333333,12.8717,-1.1102,"mid","air"
"1842",67,8.4677921875,15.1298,0.18188,"mid","air"
"1843",68,8.92827465277778,15.4829,2.7555,"mid","air"
"1844",69,7.33663676736111,13.2711,-2.6821,"mid","air"
"1845",70,4.50136255902778,12.0364,-5.3474,"mid","air"
"1846",71,2.93203535763889,11.6773,-8.0058,"mid","air"
"1847",72,3.71500361111111,13.0136,-10.0851,"mid","air"
"1848",73,5.34137645833333,13.4445,-4.4432,"mid","air"
"1849",74,6.61627361111111,13.5115,1.4047,"mid","air"
"1850",75,4.9869265625,11.731,-7.0436,"mid","air"
"1851",76,3.09337345034722,11.7605,-3.7201,"mid","air"
"1852",77,4.81652895833333,10.377,-1.1633,"mid","air"
"1853",78,4.73259197222222,11.1293,-3.4192,"mid","air"
"1854",79,5.63789052083333,13.0435,-4.776,"mid","air"
"1855",80,5.23960166666667,13.6558,-2.2308,"mid","air"
"1856",81,5.13724875347222,14.7863,-4.9931,"mid","air"
"1857",82,6.42412417708333,16.9354,-1.916,"mid","air"
"1858",83,8.30751875,14.0498,1.8525,"mid","air"
"1859",84,8.40048038194444,14.4023,-2.1951,"mid","air"
"1860",85,4.12418851041667,15.0594,-5.7083,"mid","air"
"1861",86,4.029851703125,15.2957,-3.7387,"mid","air"
"1862",87,5.98329444444444,16.0806,1.7188,"mid","air"
"1863",88,6.62384466319444,13.9916,-1.2885,"mid","air"
"1864",89,4.64887895833333,11.2636,-4.6499,"mid","air"
"1865",90,3.48679105902778,12.9025,-6.8856,"mid","air"
"1866",91,4.19917040277778,13.5534,-4.1795,"mid","air"
"1867",92,5.20083654861111,14.4741,-5.5587,"mid","air"
"1868",93,5.78792322916667,14.1318,-5.0788,"mid","air"
"1869",94,7.24374722222222,14.3922,-1.5304,"mid","air"
"1870",95,6.61220802083333,18.329,-3.0954,"mid","air"
"1871",96,5.38930713888889,19.8065,-4.7859,"mid","air"
"1872",97,6.55625277777778,14.6403,-5.8029,"mid","air"
"1873",98,4.40380539097222,15.4205,-6.3929,"mid","air"
"1874",99,3.944019509375,17.3014,-3.2797,"mid","air"
"1875",100,5.7999803125,19.2753,-3.9376,"mid","air"
"1876",101,6.44954473263889,18.6538,-5.5577,"mid","air"
"1877",102,7.49353253472222,16.2303,-3.786,"mid","air"
"1878",103,7.94033885416667,13.8784,0.46289,"mid","air"
"1879",104,8.72154291006945,16.7687,-0.0065319,"mid","air"
"1880",105,7.47424463020833,17.5946,-0.59117,"mid","air"
"1881",106,8.10704481944444,19.4358,0.015201,"mid","air"
"1882",107,8.17848519305556,18.4256,-1.3135,"mid","air"
"1883",108,7.48641888888889,14.0108,0.35715,"mid","air"
"1884",109,7.54401155902778,15.2998,-1.8499,"mid","air"
"1885",110,7.55341560694444,17.3818,-1.0935,"mid","air"
"1886",111,9.65499201388889,19.5168,2.3871,"mid","air"
"1887",112,12.3698003472222,19.4964,3.6758,"mid","air"
"1888",113,13.7420736111111,20.8844,7.9564,"mid","air"
"1889",114,13.4647072916667,18.0663,9.8047,"mid","air"
"1890",115,12.3754472222222,17.2599,7.0574,"mid","air"
"1891",116,10.5384638888889,17.1727,4.6003,"mid","air"
"1892",117,10.5285010416667,17.6552,4.563,"mid","air"
"1893",118,10.8701392361111,17.3727,3.9671,"mid","air"
"1894",119,10.6285072916667,17.5565,3.3228,"mid","air"
"1895",120,10.3176736111111,16.964,1.6587,"mid","air"
"1896",121,8.49994072569444,19.2171,-2.9402,"mid","air"
"1897",122,7.1241328125,18.4061,-3.5195,"mid","air"
"1898",123,8.83870872222222,20.0513,-0.75875,"mid","air"
